business_id,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
UI5ghIUeHYxzwSfaDVUXOA,9,7,17,11,19,18,5
UI8iKvzhGn2qZCGIqtQqrQ,40,29,46,48,55,121,130
UIfORCz28cEGMr_9p0eJ5g,8,2,3,6,14,16,7
UIGFrEcoDsw05I1UOrxdOA,0,8,7,5,10,12,0
uiTfQrFiKXljGbhugW6UvA,1,4,5,1,2,0,0
Uj59qeEbO1clsM5EkvLxw,13,5,3,10,3,6,18
uj6l40XDcMKnbBXogiaeg,0,5,0,1,1,1,0
Uj892z9RBpyqoXKou8MUw,1,0,2,2,3,4,3
UJBSI5HydQgUhlTkC8ODDw,7,4,5,3,9,9,6
UjCf6ZuzNwzppj_RgecJFg,2,3,5,3,2,6,3
uJCH3sqVcqjOfLv3BB9E_w,3,3,2,6,3,3,1
ujLZmyy11g1JHCQTxRA3Dw,5,10,11,10,23,9,0
uJMwoQ0XGLr2Z4wxEFtQQ,2,1,2,1,0,0,0
UJnL0GygZpduUxeOUgPVQ,51,42,51,48,60,57,60
uJNO1mECSHfIUXm5LAz8g,7,16,8,9,4,16,5
uJyJlmbvIgF8pUWP4TfRgQ,14,10,8,8,13,6,0
uJyLh7J5J4_w5OUUYBmx2w,4,6,3,4,4,2,4
UkaVmU1Mo_jMz9SE1i_Hg,1,3,13,32,20,52,23
UkbiF2Y3FUDGPK5YdCGgIQ,18,19,21,17,24,56,44
Uke8Pq1m918WW0n0_jEmWw,11,21,9,19,17,20,15
UKgSs_SJzW9fu4CwhIV1yA,34,41,45,45,59,61,48
UksBiIoqV0sr4kcqBOE4nQ,2,3,5,7,2,7,10
uKSX1n1RoAzGq4bV8GPHVg,107,98,111,130,242,292,280
ukUuBT8zVXNC7Zz34cctAw,13,19,27,16,11,9,15
uL1faPt6dsuOxUUE0yXZeA,1,3,3,1,4,5,4
Ul1mS4EA2Q8DGyLB7gQXJA,5,10,11,5,12,8,7
UL3OMN_cNXHlyb97pDifA,102,94,103,108,236,205,115
ulA3iI3YQGJWn6cfrpty3g,1,1,2,5,17,37,16
ULDKKycIal3x589VyEfmg,5,1,2,6,6,1,2
UlShIstbG4Yfh0MpTAEciA,1,0,0,2,0,1,2
uluM1I_Pf_d9egCBXH4oqQ,3,0,0,1,0,1,2
ulwQfFPpJhUSjyWCTv4pdg,4,5,1,5,4,2,2
uL_kqSm8ZqJ_3U88uwA8tw,7,19,17,23,12,27,14
um2sEf_ITsCc536kPQ6Umg,0,0,3,1,10,6,0
Um3jd0UWAv1Ak_RjlAGlw,0,0,2,0,1,0,1
Um5VnQXli9IwplV2rmgggg,6,9,15,10,7,3,5
Um7H0mNmEKIUVRSogJklwg,10,6,2,5,17,16,9
umdxfhSlk67yGEi8SbEg,13,8,8,10,16,21,14
uMfcbz3rXRBH6UowDVuK7w,0,0,2,4,5,10,9
UmFnmIoLCRe1ywY0bzpRrQ,4,1,3,3,3,6,3
Umg9N8SFHm_B53uetHH8JA,2,0,3,12,5,5,1
UmhTiNOKareQDP7D9aAnKw,3,16,20,22,30,43,9
UmKs9myR3WgdTaAnAZcWg,2,6,4,7,7,7,7
UMP4EbpIcKD4urk0qXbncg,0,4,0,2,0,6,0
Ump8m9ONHX9UN3ZO57zfAA,17,13,17,6,11,38,13
un3KC2gyMrSG6yqjVRctXg,12,10,23,23,41,22,10
UnCRWxJz4K2jFigynFdTNg,3,0,0,2,1,2,0
UNFcMOWOsr9ilM6lqXIC6w,3,6,3,11,2,6,6
Unk6ToZjPfHBPWiGOwqVeA,0,2,1,0,0,2,0
UnpufJ2XBZd27f8XZz7eA,1,2,2,3,2,0,0
unPzS1QJJctlZyLGFSk_HA,1,2,2,0,1,2,0
uNzmm8lpdwOggqQ3Vu7vMA,1,0,3,1,0,0,0
uO8cc21RSmX8tNbCar8A,1,0,0,0,2,2,1
uO9jlgjrV3_Td4hj_WfDSg,10,4,6,2,6,10,11
UoF1kBmJAo76REBNbc34AA,8,4,6,6,14,9,6
Uov4o_7gRqQKQyjVhWOpVA,0,0,0,0,1,2,0
UPbkeVTJR6C1I7sCuUrmw,4,1,6,1,1,1,2
uPDTnuRsOi47blHH943lg,17,14,22,24,38,42,1
uPezkdNi_x_SwWlf_2rcMw,5,3,1,0,8,1,7
uPGeM_erzusd2oRc6rZvyg,0,5,5,13,10,21,0
uPl9d1zCX7wQYP1EpqrwQQ,59,33,40,23,16,36,36
Upm97ConGZ2mXkgF4y9Kyw,2,0,0,0,2,4,5
Upru5VE0jZ81ZQVVNCK_uA,6,7,1,6,7,5,2
uPRz5JI11QQpwgNnSZZzaQ,4,5,5,7,5,9,11
UpYva_zhJ6pRGfdTruIYIg,9,7,6,6,14,14,14
upzSExkcvYMX9dJMgNARXg,20,9,11,13,12,15,11
Uq7M30aJmt8t4jdsZCZ9w,3,1,3,3,2,0,0
uQCSpzuUsRntm_YoYtRreQ,0,5,2,2,3,1,5
UQq4E0TD2CWRLYOB1iGMig,2,4,3,9,6,10,1
UqRbXF91yYJVnqYhvmn8Qw,6,15,10,6,7,5,9
UqXNc416VPZrY09eMQY_eA,2,1,1,5,2,2,2
uQyrVlJS4nh2Y3C0fCy3fw,7,6,8,14,20,31,47
uR2aNW75R4oYs9w7aw_kQ,39,63,75,83,166,94,30
ur2TCguq_ASmv0K0dNR1WQ,3,4,1,2,16,8,1
urBWfXQjyyWIO5B7FvnOpg,9,12,15,10,15,14,6
Urf0dJr5xCLb2s6tf15Q,1,21,0,19,5,5,1
urKnXsjRhTaNsqkRGcSx1g,1,1,0,0,0,2,1
urrL01OBJDVuKiZ_GvTEA,3,4,2,8,5,8,6
Urz4uQvrig_aQ3k1tWcIjQ,28,36,37,55,34,51,29
uS2T2BMt7_EE7mhM3m3I7w,25,30,27,33,55,52,27
Us49chcQrPwU9Em67mQk1g,4,6,10,10,10,6,6
usAsSV36QmUej8yvNdg,2,3,2,1,3,9,4
UScgPn6pIHuOmQJTsZQIOg,15,12,28,29,45,39,44
usO0GycVQPwfaIMEuPPiFg,1,2,3,0,0,2,3
usw2nJCrqlJpaTiJVwoH0A,14,16,10,5,10,11,6
usy2G5R9MWwtW4TF8obg9w,1,3,3,3,6,2,1
utklaEA23nJOij_dcL0Q,16,28,19,30,23,30,17
utb1UCEFRGTY5oJaAF9uEQ,0,1,2,1,0,0,0
UtCatWGwHqoY9WhY5h2_tA,0,2,0,0,3,1,0
UtFPt5PWtrxCbPuIFgiC_A,12,9,9,10,19,22,21
utgdjsDYZ8boRpbUfJDRYg,3,1,3,1,3,1,3
UtPEE7QW8AWeuBfeik5t0A,8,7,5,0,6,1,5
UtUXhKh7vOVvWJF48IzJvQ,28,24,26,20,55,33,36
UtVMTQwKxQMJBQSlbuEqCw,9,10,5,15,9,7,11
UtW7T4VKA3E602Q0tNNycQ,2,2,2,1,3,0,2
uTW9SVXqxgjbnCTlEf9ONw,1,1,1,3,4,2,0
Uty42E_VZV_iGMYiY_WB5w,1,1,3,1,1,2,1
UUkkvyX6pyrl_4fK6Qpvg,34,47,41,26,50,93,95
uU70AmVxV_OOgkumhUpug,1,0,2,1,1,1,1
UuAxFxxabj60OrMFdurShw,2,1,0,0,2,2,0
UuBlHg1Mk0jonBSQPHfD0w,4,2,0,1,3,3,3
uUgi_xMxJBkEpSCTyogl_w,0,0,0,33,0,2,1
uuLYxKdJW_jfty1jMtXxQw,1,2,0,3,7,8,1
uUMCJwJDCNcCl7dg0qeHvQ,26,22,12,19,18,4,4
uuq5XZIi7hF3TfCgPY0lVw,0,2,5,4,2,2,1
uuRBdIf9jLqT38PClOIWg,11,6,12,13,8,7,5
UUssRgBCO_riWg3chbv9Zg,17,19,22,26,30,44,28
uU_GiwzWf314dy0WY28Mgg,1,0,0,0,0,2,4
UVBPF4oYrb0QfgW_DMbLPg,6,7,28,25,18,6,8
uVbt9dOe6qJgBBI4_XsXRA,8,17,17,17,16,16,10
UVehGYYtA4i5xmFwpIUhLQ,0,3,1,0,4,6,47
uvEnqpFIAGIAAbsj8Sz7A,3,4,4,4,3,8,3
UVEnZjATEGkKLFdzV_dTvA,1,6,1,3,2,2,0
uvgI3CcxHnyGb_akVb8TCA,5,0,4,3,1,2,0
UvIJOasC9CijU5ie3AGlaQ,7,8,3,1,4,5,3
uVMKdpleBePeFKjixU6AMQ,50,42,40,34,57,89,89
UW_rtEc8vATxbwzhl86g,6,4,4,2,2,3,0
uWAmlaH9xJbE3xyv3P8DWQ,3,4,2,4,7,0,0
UWc3FI59SjoikVw5ombVw,3,7,2,7,17,14,10
UWc8_MecCNLfrkIzwwRQA,13,7,15,22,22,25,18
Uwin4a2xiUr3bJEviCmThg,0,0,0,0,0,10,0
UwQ5PWlYnHsAIj1DCW4dVw,3,2,1,5,2,1,1
UWrB5H3GhhiHMy3iKV2ew,9,19,12,11,9,24,1
uwtzgXdroiFT3Lt89dlDA,22,13,18,10,17,27,34
ux285TUCPSWJjHuCJFS3NA,1,0,2,2,0,2,2
uXcPIJyWrh1ohlruSwZHaQ,1,1,1,1,2,0,1
UXdoudSdOY1ER51vXV6Jvg,1,1,0,0,0,1,2
uXfI076GJEtQdTlIiO_1Q,2,1,3,3,1,1,0
uxiFIQ1Z5sNlBrImR1btog,2,0,1,2,2,6,2
UxMnY3Dxafucv5cXHyfBSA,3,2,3,3,7,7,3
uxoibUaXAlRXM37ZV8Bsg,6,3,7,2,7,8,0
UxvOXcoCRFRAVhRB0D9imw,16,15,17,9,21,32,48
UxxPsF0oxTOideIpuppK8A,4,3,5,3,4,4,7
UxYFIv8MofuwiiViAtUhnw,1,0,0,1,0,2,0
uxzYF6A_PLVhIraINJfDbw,0,0,1,1,1,0,0
uy1Ek9LC3uDGHDHtGx00Q,1,2,1,0,3,3,1
UYHa5iKUddnZrlxF7taI0Q,6,7,8,3,7,12,6
uYj2NO1HZRNiDde_pSdJA,2,21,9,15,29,16,6
uYLbsoytUFMKmJyQZ6GvQ,2,3,3,1,0,5,0
uYQo0oDXI5NEoMJNWXnx8Q,0,0,2,3,2,1,0
uyuiIvQ3aWZxc12i_dQtQ,25,17,11,21,13,0,0
uZ25neOUBwzjSkWPFRbUQ,18,7,13,14,13,3,1
uZdGSJdWbQpLDsuV9mP79g,1,5,9,9,13,14,9
UZJl7V9qKwNPoDnMUWWxTw,3,0,0,2,0,1,2
uZnVzqGyanhf1mSNRqrLXA,1,1,2,3,1,6,3
uzQ3iC4snU6wXb2PF6kS7Q,33,17,42,24,36,39,17
UZr8iEPMOYxuFxiibKPPRA,1,2,0,0,1,1,0
u_5FYM0uuu3v9q1laPDnow,0,2,1,1,1,0,6
U_aP0IJdn36wYwpiCtQCag,9,5,2,27,24,16,7
u_bUPjUr7GgdqYsVJo8Llw,36,22,36,20,31,42,36
U_CvxSM9epIi8u5A0jOUVw,6,5,6,6,8,5,7
vd8Fvd77bOLCysXCb21Cw,1,4,4,4,1,8,6
VmvhyX6lxu5l2euYatlrQ,89,14,21,94,67,199,506
v02YSIRyKgqVnFH5OW49Kw,0,1,0,1,1,6,1
v06Y2xsxG7YclH0P1m5uDg,0,2,1,1,0,1,0
v09FoMKbdO0Af5G_9fWbBg,15,19,16,13,27,16,14
v0ozmsV131z3de5p_w3iQ,0,1,1,5,4,0,2
v0UcWfHvGgYZYFobaSOr8A,9,11,9,10,14,19,39
v11wtoKy5sKLAdi8355MKA,3,7,7,9,8,14,14
v1H45TVGiORapYHQyGdoFw,0,1,1,1,0,0,2
v1jRhfoNKW4qpLhqhI8ApQ,3,0,0,1,1,3,1
V1nEpIRmEa1768oj_tuxeQ,77,71,81,109,191,182,26
v1ocqAm5soWTNPttLQhSZw,8,8,3,6,8,7,12
v1YerIajfn5ihf9PExxFA,0,0,2,1,1,3,1
V23hvRIXCoCq3CNhgTweTQ,1,3,1,2,1,1,2
v23YpYZlCpy3fFZsOK8ShQ,1,1,5,3,6,2,1
V2KHmE9FLNEr0MrbA6wD5w,2,2,1,0,3,7,0
V2RwQooDieMvOPvz3tcp4A,2,2,2,3,2,3,2
V2ZVpEceFXxeyurZudgUyQ,1,2,0,2,1,1,1
V3iZYqcJOoV2wMljgwK2Ig,0,0,2,0,1,2,4
V3lQtk1LgwAEcF9jBzchA,7,9,8,15,10,14,11
v3VHHliT2rvWT0id5QiAgQ,1,0,0,0,1,1,0
v3_CQRKezq3JdXxxWambA,2,1,0,1,1,0,2
V40zkqEtzVYU_X6Vpe0Aw,3,4,1,2,6,5,3
V43zNBg40i3vx81siu7mw,2,1,2,2,2,5,4
v48aSZnw6o9qsHdHz8zA,17,13,23,17,23,21,17
v4TpRaoGQQhqBezBgGOSlw,0,2,1,1,2,5,0
v4VW2kQ9Z__wBxD6l_mCHA,1,1,2,2,0,0,1
V4wiGd78Si52Gys9gmoZCg,14,12,6,13,13,16,16
v5mzMIGXSUKoP9Px5LrILA,6,0,2,0,0,3,0
V5QdxePGpGPXVPHSLLM9A,40,43,33,46,47,76,61
V5w1ThWfQdolgzIL3rWPTg,1,0,1,2,0,0,1
v68yAIw0gpn15xwtcR_rKg,12,16,26,12,19,20,19
v6Bttw81qUlZXYqJolSIhg,33,28,23,15,31,27,43
V6BYjHM9SnXscfkln3hCdA,27,55,32,38,65,314,291
v6lMcqsBUT02TdO9ntvDpg,0,1,0,0,1,4,4
v6zRA0WqOODJjmpvstrpGQ,8,11,7,19,23,10,10
V6_sVDynh9Q0rSfbPYrqjQ,1,3,0,2,1,4,6
v76uEBa0jkRl8AH28piX4w,41,31,35,42,55,61,55
V7Da92RVtaWGTL6GNkPT8A,14,20,15,22,33,25,31
V8QcGP4kzrpyX0KQFPabWw,0,0,2,1,0,0,0
V8QNpf_QtpTT5IEoILUKCA,4,1,0,6,2,3,3
v8Tz2WYLTsD3HV3nu5hevQ,0,0,1,1,1,0,0
v8w1vCDYh6BhXQFzFMUsWg,0,1,0,2,2,3,1
v91laC9hHODn2WcN_PLE9A,15,5,11,15,18,15,21
V9i9LnTg9H2XvzqCVBSOXg,0,25,27,14,27,26,17
VA6NKO6t1nfNzoVHXhh2xw,8,3,6,2,14,8,14
vA8T8QXh78iSXhxShLNgQA,0,1,3,0,1,2,1
vA9aCw2kTgN8p2SLdm2mDA,1,1,2,0,2,2,1
vA9dAPd9fQt_3HqZylKfVA,38,29,23,23,23,21,24
vaabk6CYXX1dYVQ1xkyPUg,2,14,19,15,30,114,46
Vak7jP7fu6LUxQDZmSZE3g,11,8,10,5,2,8,6
VAkSrbIRXTR1mACCDQqCA,1,0,0,2,1,0,4
VAlzQqJsSoTcJTc_1Pd1Q,1,6,7,3,8,9,0
VaN93_qJshvhx_wAfOM7eA,3,3,3,3,2,0,1
vANCNdPMrB4niP_48_YP1A,1,3,2,0,2,1,0
vaqmESluryt5i4Wbkb6KRA,3,2,3,3,3,5,2
vARjqeIkSNsazHltujiq4Q,88,94,100,132,196,180,124
VaS7LItYGX5Dr7rHe7aJiQ,32,29,31,31,69,90,44
VaUPAYItVG2qf3YVx5yHxQ,2,1,2,1,2,3,5
Vb1tNz0Tlm1q41A4gjYcg,0,0,1,0,2,0,2
vB3vEjcw9dfHmgP8ac5ZMQ,8,7,8,9,7,9,12
Vb6BqKpCYENLwOEgV9wM0g,4,0,3,3,1,0,0
Vb93xlZKcSuuuZoAkIFCxw,2,3,1,1,2,2,4
Vb9FPCEL6Ly24PNxLBaAFw,3,4,2,1,2,1,1
VBBdUc2nuBeMLW9bOjwaDA,0,0,2,1,3,1,0
Vbcd56jQ5tsrlsvTUHBz8Q,0,1,3,0,1,1,2
vbDtODkDsW1ogqkEzjcsg,11,9,7,4,9,10,7
VBhgkRUNe9gjc1HpmHA3Zw,8,16,18,15,29,19,20
VbiH2ia99Lc94zIJBkYyg,3,2,1,1,2,0,0
VBwpw0cRtN9xSQOlKYerhg,4,7,4,2,3,3,1
VbXy3tH5RAu7HjT7VeMMgA,8,12,15,12,18,8,29
VC0VbRhQqvXpolK3pFuZPw,3,10,10,18,31,38,19
vCc7G6wSBIf8kuGOFH6FqQ,3,0,0,0,1,0,0
VCCOmfNKYif3GA0YwsnoVg,2,0,0,0,0,2,0
vCHHSc3yXsWHiJYuZOb3cw,4,3,2,3,0,3,0
VCk_51bJ_apN1XNbiVXBw,2,3,10,4,3,5,7
vcOdP1oPxASz7x0HAmN9A,0,1,13,1,2,1,0
vctk2EKW16ZTMRX4tMJQQ,5,6,1,5,1,2,0
vcX9au3IWMwv9SNZ_0jQA,0,1,0,1,1,1,0
VD8a_B589J_NlCirS8QA0Q,1,1,1,1,0,1,1
VdE3GoveyuJ2rLef7m_A,1,0,0,2,0,1,1
VDEaaZcoWAZee77SdF2y0Q,1,2,2,0,0,1,0
VdoqSzXlB3rldeW_BIag0w,2,10,4,12,11,6,0
vdSqetuu1LehZiiBu8hSXg,2,3,3,2,2,3,3
VdVoKQmLbod_4qBLksKIBQ,31,30,31,22,24,25,10
VDzgxHjMJj1nMfJMtcSPQ,0,2,4,3,2,8,10
vE0p6JOWQAzp3TAO2Ef6w,0,0,0,0,2,2,1
VE6crrvvLA4eMk5A1hulnw,0,0,0,0,0,5,8
vEdPyIvIg_eX_pM8WXgtew,8,8,8,9,8,18,26
VEDXuvU1gZy3PqD9q32uwQ,3,2,0,1,3,1,2
VEKelzzAGxpIt6b5osgcg,2,1,6,5,6,2,6
VeMcG5cMG2i1ziUVwQHaVQ,10,7,14,9,6,16,4
VEojEXbJ81eiPLSSF9jNEQ,23,20,26,16,25,44,30
VEVeXNBX_LUoHaHCJpxUMQ,0,0,1,1,1,0,2
Vf0tdlvXB0M7dR2Y2AeI8A,2,0,1,0,1,0,0
vF4d_jh3shJx8jU39AZdqg,4,3,1,3,13,26,5
VFjeCLwVMguUNWHDeOgyw,14,15,28,16,24,13,24
vfLog2bLJGl6hAFtGtr0GQ,15,18,32,21,40,44,1
vfv0rermjJJkWD50Plo5ig,1,5,3,0,5,2,1
VfzUmXIgowYKutptfwR7Aw,2,0,2,1,1,1,1
VgBs2cmQGxsevt5ZVW8vvg,3,1,3,2,1,3,2
vGeat2M50_z7Qumsq0AlA,17,23,16,24,18,7,8
VGhMTZyqmGmM4Lrn9i6yuQ,0,5,6,1,4,2,0
vgJE_xDSFuijEUWgUCfkwg,1,2,1,0,1,2,2
VGKRrcQ4yPXz1j9QpNLp9A,0,0,1,1,0,1,1
VgOnAwmaca49g5ESmZrcng,0,0,0,0,0,4,0
VGOwmoYnmhH41IOQlB_Ecw,13,16,20,18,19,23,31
VGQQnqEFME8q7XSe6dAwYw,0,2,1,3,6,32,22
VgtEm_L23SNZEsyNMKwhog,6,9,5,13,14,12,6
VGYaXB8kJjqBBIg6bsx1Sg,27,31,31,26,34,23,22
VG_6E3ykEtV1xAJGqn0AHA,2,1,0,1,5,5,2
VH9X2UmfxnI8byz5Xr1ebA,2,1,2,2,2,3,2
vHgodZBJytT2r7K9c7SLMw,2,6,7,6,17,6,17
vH_WlMNtzx7Dq6Li5ecWEQ,72,53,63,68,75,103,79
Vh_xXB42CYfhEdelpDb1Ow,0,1,0,0,0,2,0
vi3TSM3KROW7LlHJ6QmEQ,1,2,2,0,3,10,10
vIDQO_9Ytf10vEndDOih8Q,0,22,32,33,39,50,22
VilxIfmahfOhMcIaGK8Www,0,1,2,1,2,1,0
viQLBKFtCQkPykFUulVeuw,3,3,4,5,4,10,13
viSY3CqBViSFh3_Tv3kngg,8,4,3,6,7,11,5
vI_hGx0uLW8pO1faPNR0VA,1,4,8,6,1,2,7
vJ8h5KUTL5L7taf72zcOlA,4,7,8,9,9,9,6
vjHkbRBdUwG8aHDXllz37A,6,9,6,7,12,3,2
vjhOjeoKL_TGPXON6XDEsQ,6,5,5,6,2,0,3
VjzclBdSXmf6uNrD0DG2bg,4,1,5,2,4,4,1
vJ_mfmsWhFJBVNztbk003g,0,1,0,0,1,1,0
VK54dQNl1VlwtDxjTocxhA,24,25,24,19,23,22,28
vk6VFm10drmhaNHjGJWFeQ,3,5,2,3,1,1,1
vk7U4WeUKJWteORW5hba0g,0,1,1,2,1,1,0
VKNl2aF4n1x7lPVyUMag,21,23,22,45,51,53,42
vKQSEJX8T_7RejEJvL33ew,3,7,5,7,1,6,1
VKWwreVZgCMAdGupyRB7Hw,1,4,3,3,0,2,5
VKxn7zmp8nOYTZHFZTjgA,2,1,3,0,1,0,4
VleSf6PlyyyfkgNiwGjhA,2,2,2,4,3,2,4
vlEsxOtkCrStCb52gJhG5w,16,15,25,20,37,66,38
VlEzJ8gehlSMDtAtj0yNHA,0,0,1,1,3,5,1
VlHp9AFc9repIF6braYCCg,3,4,12,4,17,22,7
VLRmecRseHP8ZLljlp7CFw,1,5,1,1,2,4,1
VLu6SFIlUaisIwbHa2eNOA,9,18,7,12,24,25,10
vlxMPuG6LYJc0yjd6AW3A,25,22,25,54,75,80,27
VLXpl4P9b2ndIQUdeGP2g,6,0,0,5,4,3,1
Vm0olnUHnv8ur67VynSJQ,1,3,4,1,2,0,0
Vm9GQUptdZmBM9R7tZ9_Tg,18,24,18,27,35,52,34
vmDaQo7WMuF9BrWbP8Gz9g,7,9,5,11,6,4,3
vMENIWSUIKKWKG6sPQBZTA,0,0,1,2,0,0,0
vMeO4qFGHvu8ZyMsH0LDdw,20,14,17,20,25,20,23
vMFrUQH9nb1Qzu96Jc05iw,3,2,6,6,8,7,2
VMikOENkXA8ezh6th0LkiQ,0,3,1,2,1,0,0
VmRmjIspfzXZdVYCaOOMA,10,3,12,4,17,13,11
VMYZeFelWhQMIGfrBeSF1A,8,2,2,2,0,2,0
Vm_P0F8OfpXlW1rw0eLoMQ,2,3,2,2,1,2,4
vN4mFODLdgLmDg261wsyw,12,9,7,9,11,13,7
VN5gJKlXIBQzx_M32F_lkA,6,4,3,8,7,10,6
Vn8qcaX64fkl8vByCsSvIg,24,19,13,21,39,59,78
vnatQJnu2p50MB3pYDvS0g,1,1,0,0,2,2,0
VNAwZUh2pLSAn9oGpYBC7w,1,1,1,1,2,1,1
VndtSzluhvrKA1ROaoJ24g,0,0,0,2,2,1,2
vnffHkFJbmdJ3OaBbK2Eg,0,3,4,1,7,5,4
VNJMoQAzJFWBYclBOSDPOA,1,0,1,4,3,4,7
VNLiEBJyt7UfB1mI9puITg,3,4,3,3,5,3,5
vNQn_2P3lJh_uBhRuSc3Q,30,19,27,25,45,61,49
vNqZefvRyaqfa_QJEd4wXw,10,4,4,6,10,3,8
vnRwpLUrxMdJC9je4q9Fw,3,2,1,1,6,10,3
vNsxy_DkMWr8tzCEGR7W8g,14,9,13,18,22,53,26
VO13q11lh7St1gd7JPI3Q,22,25,29,35,47,52,44
voaUFqKOPS8H3Ms2Adf_gw,11,9,10,16,10,25,18
vP61sXEXF4SssXR5zIhrGA,6,9,3,5,5,3,8
vPBjlCkTLZ6vsRFEP6g0hQ,2,0,0,0,2,5,3
Vpg_FMSzMTBPvzpwbbRa7Q,24,29,23,38,44,22,14
vPJ4iCOSuxCxHPtb18gwWw,4,1,1,3,3,4,0
VPjh3v8HxBQbJog6tCGoA,1,0,0,1,0,3,0
vprE2C9JU3nL2gHV7YF_g,2,5,2,2,3,3,1
VpSiOW1PapVmZyyRBK_GBQ,3,6,8,4,13,9,6
vpUULLahiTyfu0mKvgsTdQ,2,2,3,7,3,4,1
VpW40mznMS43CqdbelX2wA,21,17,26,24,28,14,18
VPwDQgsWAg44afMdNWKaA,0,2,0,2,1,5,1
VQAL0hpGZVDgFuTU_x3N9w,2,2,7,1,1,2,1
VQfqbRNkykoEo7RjD9M_Q,1,5,3,1,10,3,1
vQQBk3jsTkbPfaqGeF3rg,0,0,2,0,0,1,1
VQtMFcgkRz7MCIo9sPDaeg,1,4,4,6,10,5,4
vQxxDYoriHU5j9jHhi_tw,0,0,0,0,1,3,0
vR2XXhissXsPq0LhcdINuQ,0,1,1,0,0,1,0
vR3eAwcgkh2EmVJegZO2dQ,10,7,8,3,15,6,15
Vr5whqdVLxsDO2fTfSmUKg,9,1,5,10,10,11,12
VrahGnInN5FjqVXHbtR6SA,3,1,1,1,1,5,0
VrqEeynr7KqucvEjpz8w_g,6,5,6,3,20,23,17
VRxelK__tuQD0KBxx2LzeQ,11,5,9,13,29,31,15
vRZhCuKs1TeyrNtDcFJrQA,6,8,3,7,10,18,10
VS6eeO_IxSW0pQOWPtXSEg,10,30,21,17,17,12,6
vsAqOJITiKELgNW6ddd9ew,0,1,0,1,2,1,1
vSEFzop2GDXsIWTLxIGMiw,12,7,20,18,9,15,10
VslWrTzjCFBG_2Ru9nwjMA,0,0,0,11,0,0,0
VSPuvNSDUvlTl670lVAkkw,1,9,9,17,16,17,1
VsrvWdZL2993olnW3z8R3A,25,36,28,35,52,54,50
VSSO193ph86tmxDVaSDb3A,7,3,8,6,3,14,12
vSWEXsXmJw5ozuF4zqE9ng,0,1,1,1,8,1,8
vTDJ_ZbxUw1MUOPPG9esOw,0,0,0,1,1,1,1
VTFx4ADDP6nPnlcMHB1Ow,9,6,10,6,6,4,5
VtHKaOSOPhZqDGf85X1oiw,3,3,0,2,1,2,1
VtIU_HGrFSNHdUJ20V73w,1,0,1,1,0,2,3
vtQOervVVTXjhvSZQiZ6PA,13,9,8,16,27,20,15
Vtvsp8rafwytaY_CBZhBcQ,50,48,50,49,41,36,47
Vtx0VYkybAd71fzwgaoQ8g,36,39,61,52,76,85,97
VU6O55jPN8L4fWe1FLsA,0,1,1,3,0,3,0
Vu8od1Uh5qqwj3Jf_Hnzg,2,2,4,3,4,1,1
VUab9V7PdFAZ9BDR5Lkjyg,0,0,0,4,1,6,0
vujjKuD4Vls4xKLe5MJ63Q,6,6,11,1,4,3,2
VUkQrhwFxVnD1rIOmM37cQ,2,3,2,6,2,7,0
vUmCtldBjn_AuHW4tg2LZQ,9,5,9,6,8,11,14
vuMGIdYCClhkP9cFYFyfLQ,0,0,0,0,0,0,3
vusJ2oza6jzhzBTeaeOQ,1,0,0,1,3,1,0
vuTx_fBK_b3WWjXiTdJg,2,3,0,0,0,2,2
vv9XqQyal9wvcufHteMuLQ,2,1,4,2,4,4,4
vvA3fbps4F9nGlAEYKk_sA,5,3,6,7,7,9,5
vveDGmKGEDPrOgp3ff4QPA,0,0,1,0,0,1,1
VVeogjZya58oiTxK7qUjAQ,56,105,126,129,149,182,4
Vvh2Hd4SsZjEEfKLNKAEWw,4,1,3,2,1,0,0
vvMR0jgDoBAg1XgZy8sEg,51,46,36,41,42,148,115
VvovBOzIMktezwryHayeA,6,3,5,5,6,8,6
VVpdH2Dx1fxZvKJKzCAQhQ,5,2,0,0,2,7,2
VvT6F2kFyxgtlrTHXmvB_g,32,34,31,23,49,72,77
vvWx1pJvr3QuFb7IW4KGw,8,8,13,7,12,18,13
VW1X7H_9WoAZNvt67yHtlA,4,4,3,2,3,2,3
vwcrtzGmBpQEfK1xlrmyQ,3,5,5,8,2,2,0
vWcUrFcweGXAWsil_pfpjw,3,3,5,2,4,3,6
vwh496Ag4oRFgR6Dw3Hilg,0,5,5,3,4,1,0
VWJqohlU4cXYIpNwYQYwg,5,3,4,9,9,8,10
vWnlScr9y2F6_ctDJZ6XLg,5,10,15,9,10,43,25
vwOLtv8syrddAstFmnwCg,2,2,2,2,6,8,11
VwONNCUI93Qb4SgxvuBdg,0,0,0,0,2,1,1
vwsqeVa0l9ujPl7Opr8V1A,32,29,49,55,53,50,53
vwZ15OkVO6PemAe87k0MQ,7,96,111,160,283,278,73
VX0XxLSxJnsWNW2bme7Bg,27,33,38,36,42,33,30
vX1zpCqnyb0GhBa3i_hzRA,2,2,0,1,3,3,1
VX2JwAxnE87KS385HDuWQ,1,2,5,4,6,8,6
Vx7xbazum3dgo3Qj3i4pQ,6,8,13,8,22,17,19
vxC3YTLOeGJwrnHcep63FQ,0,2,1,0,1,1,1
